Date,Time,Temp,LDO%,LDO,PAR,PAR,SpCond,TurbSC,IBatt
5/11/2009,23:45:00,18.9,102.6,9.67,,1,0,37.8,11.9
5/12/2009,0:00:00,19.08,102.6,9.63,,1,0,38.3,11.9
5/12/2009,0:15:00,19.26,102.4,9.58,,1,0,38.1,11.9
5/12/2009,0:30:00,19.43,102.4,9.54,,1,0,37.7,11.9
5/12/2009,0:45:00,19.6,102.3,9.5,,1,0,37.6,11.9
5/12/2009,1:00:00,19.75,102.3,9.47,,1,0,37.6,11.9
5/12/2009,1:15:00,19.91,102.1,9.43,,1,0,36.6,11.9
5/12/2009,1:30:00,20.05,101.8,9.37,,1,0,37.2,11.9
5/12/2009,1:45:00,20.19,101.8,9.35,,1,0,37.2,11.9
5/12/2009,2:00:00,20.32,101.7,9.32,,1,0,37.1,11.9
5/12/2009,2:15:00,20.45,101.7,9.29,,1,0,38.1,11.9
5/12/2009,2:30:00,20.57,101.6,9.26,,1,0,37.4,11.9
5/12/2009,2:45:00,20.69,101.4,9.22,,1,0,38.1,11.8
5/12/2009,3:00:00,20.8,101.1,9.17,,1,0,37.2,11.8
5/12/2009,3:15:00,20.91,100.9,9.14,,1,0,37,11.8
5/12/2009,3:30:00,21.01,100.8,9.1,,1,0,37.1,11.8
5/12/2009,3:45:00,21.11,100.6,9.07,,1,0,36.4,11.8
5/12/2009,4:00:00,21.2,100.8,9.07,,1,0,36.8,11.8
5/12/2009,4:15:00,21.28,100.4,9.02,,1,0,36.8,11.8
5/12/2009,4:30:00,21.36,100.4,9,,1,0,36.9,11.8
5/12/2009,4:45:00,21.45,100.1,8.97,,1,0,37.8,11.8
5/12/2009,5:00:00,21.52,99.9,8.94,,1,0,37.3,11.8
5/12/2009,5:15:00,21.59,99.8,8.92,,1,0,36.3,11.8
5/12/2009,5:30:00,21.66,99.7,8.9,,1,0,36.9,11.8
5/12/2009,5:45:00,21.74,99.6,8.87,,1,0,36.7,11.8
5/12/2009,6:00:00,21.8,99.4,8.84,,1,0,37.4,11.8
5/12/2009,6:15:00,21.86,99.1,8.81,,1,0,36.8,11.8
5/12/2009,6:30:00,21.92,99.1,8.8,,1,0,36.9,11.8
5/12/2009,6:45:00,21.97,98.9,8.77,,1,0,37.1,11.8
5/12/2009,7:00:00,22.03,98.8,8.75,,1,0,37,11.8
5/12/2009,7:15:00,22.08,98.6,8.72,,1,0,36.2,11.8
5/12/2009,7:30:00,22.12,98.5,8.71,,1,0,37.3,11.8
5/12/2009,7:45:00,22.17,98.3,8.68,,1,0,37,11.8
5/12/2009,8:00:00,22.22,98.2,8.66,,1,0,36.7,11.8
5/12/2009,8:15:00,22.27,98.3,8.66,,1,0,37.3,11.8
5/12/2009,8:30:00,22.32,98.1,8.64,,1,0,37.5,11.8
5/12/2009,8:45:00,22.36,97.8,8.61,,1,0,37.8,11.8
5/12/2009,9:00:00,22.4,97.7,8.59,,1,0,37.2,11.8
5/12/2009,9:15:00,22.44,97.6,8.58,,1,0,36.9,11.8
5/12/2009,9:30:00,22.48,97.5,8.56,,1,0,37.2,11.8
5/12/2009,9:45:00,22.52,97.4,8.55,,1,0,37.7,11.8
5/12/2009,10:00:00,22.56,97.3,8.53,,1,0,37.6,11.8
5/12/2009,10:15:00,22.6,97.2,8.52,,1,0,37.5,11.8
5/12/2009,10:30:00,22.65,97.3,8.52,,1,0,38.7,11.8
5/12/2009,10:45:00,22.68,97,8.49,,1,0,39,11.8
5/12/2009,11:00:00,22.72,96.8,8.46,,1,0,37.9,11.8
5/12/2009,11:15:00,22.75,97,8.47,,1,0,38.5,11.8
5/12/2009,11:30:00,22.79,96.9,8.46,,1,0,38.1,11.8
5/12/2009,11:45:00,22.82,96.9,8.45,,1,0,38.2,11.8
5/12/2009,12:00:00,22.85,96.6,8.42,,1,0,38.4,11.8
5/12/2009,12:15:00,22.88,96.6,8.42,,1,0,39.1,11.8
5/12/2009,12:30:00,22.92,96.6,8.41,,1,0,37.6,11.8
5/12/2009,12:45:00,22.95,96.5,8.39,,1,0,36.9,11.8
5/12/2009,13:00:00,22.99,96.4,8.38,,1,0,37.3,11.8
5/12/2009,13:15:00,23.01,96.4,8.38,,1,0,36.8,11.8
5/12/2009,13:30:00,23.05,96.4,8.37,,1,0,37,11.8
5/12/2009,13:45:00,23.07,96.3,8.36,,1,0,36.4,11.8
5/12/2009,14:00:00,23.1,96.3,8.36,,1,0,36.5,11.8
5/12/2009,14:15:00,23.12,96.3,8.35,,1,0,37.8,11.8
5/12/2009,14:30:00,23.14,96.2,8.34,,1,0,38,11.8
5/12/2009,14:45:00,23.16,96.1,8.33,,1,0,37.9,11.8
5/12/2009,15:00:00,23.18,96.1,8.32,,1,0,38.3,11.8
5/12/2009,15:15:00,23.19,95.9,8.31,,1,0,37.5,11.8
5/12/2009,15:30:00,23.17,95.8,8.3,,1,0,38,11.8
5/12/2009,15:45:00,23.15,95.9,8.31,,1,0,37.1,11.8
5/12/2009,16:00:00,23.12,96.1,8.33,,1,0,37.7,11.8
5/12/2009,16:15:00,23.1,96.2,8.35,,1,0,36.2,11.8
5/12/2009,16:30:00,23.08,95.8,8.32,,1,0,37.4,11.8
5/12/2009,16:45:00,23.07,95.9,8.32,,1,0,37.1,11.8
5/12/2009,17:00:00,23.06,95.6,8.3,,1,0,35.7,11.8
5/12/2009,17:15:00,23.05,95.6,8.3,,1,0,34.4,11.8
5/12/2009,17:30:00,23.05,95.5,8.3,,0,0,34.3,11.8
5/12/2009,17:45:00,23.05,95.6,8.3,,1,0,33.9,11.8
5/12/2009,18:00:00,23.05,95.6,8.3,,1,0,32.2,11.8
5/12/2009,18:15:00,23.06,95.8,8.32,,1,0,32.6,11.8
5/12/2009,18:30:00,23.06,95.8,8.32,,1,0,32.5,11.8
5/12/2009,18:45:00,23.07,96.2,8.35,,1,0,32.2,11.8
5/12/2009,19:00:00,23.08,96.2,8.35,,1,0,31.9,11.8
5/12/2009,19:15:00,23.09,96.3,8.36,,1,0,31,11.8
5/12/2009,19:30:00,23.09,96.5,8.37,,1,0,0.1,11.8
5/12/2009,19:45:00,23.1,96.5,8.38,,1,0,0,11.8
5/12/2009,20:00:00,23.11,96.8,8.4,,1,0,0,11.8
5/12/2009,20:15:00,23.12,96.4,8.37,,1,0,0,11.8
5/12/2009,20:30:00,23.12,96.3,8.36,,1,0,0,11.8
5/12/2009,20:45:00,23.13,96.1,8.34,,1,0,0,11.8
5/12/2009,21:00:00,23.14,95.8,8.3,,1,0,0,11.8
5/12/2009,21:15:00,23.14,95.5,8.28,,1,0,0,11.8
5/12/2009,21:30:00,23.15,95.3,8.26,,1,0,0,11.7
5/12/2009,21:45:00,23.15,95.4,8.27,,1,0,0,11.7
5/12/2009,22:00:00,23.16,95,8.24,,1,0,0,11.7
5/12/2009,22:15:00,23.16,95.2,8.25,,1,0,0,11.8
5/12/2009,22:30:00,23.17,95.2,8.25,,1,0,0,11.7
5/12/2009,22:45:00,23.17,95.3,8.26,,1,0,0,11.7
5/12/2009,23:00:00,23.17,95.3,8.26,,1,0,0,11.7
5/12/2009,23:15:00,23.18,95.4,8.26,,1,0,0,11.8
5/12/2009,23:30:00,23.19,95.2,8.24,,1,0,0,11.7
5/12/2009,23:45:00,23.19,95,8.23,,1,0,0,11.7
5/13/2009,0:00:00,23.19,95.1,8.24,,1,0,0,11.7
5/13/2009,0:15:00,23.19,95,8.23,,1,0,0,11.7
5/13/2009,0:30:00,23.2,95,8.22,,1,0,0,11.7
5/13/2009,0:45:00,23.2,94.8,8.21,,1,0,0,11.7
5/13/2009,1:00:00,23.2,94.7,8.2,,1,0,0,11.7
5/13/2009,1:15:00,23.21,94.6,8.2,,1,0,0,11.7
5/13/2009,1:30:00,23.21,94.9,8.22,,1,0,0,11.7
5/13/2009,1:45:00,23.21,94.9,8.22,,1,0,0,11.7
5/13/2009,2:00:00,23.22,94.8,8.21,,1,0,0,11.7
5/13/2009,2:15:00,23.22,94.8,8.21,,1,0,0,11.7
5/13/2009,2:30:00,23.22,94.8,8.21,,1,0,0,11.7
5/13/2009,2:45:00,23.22,94.8,8.2,,1,0,0,11.7
5/13/2009,3:00:00,23.22,94.8,8.21,,1,0,0,11.7
5/13/2009,3:15:00,23.22,94.6,8.19,,1,0,0,11.7
5/13/2009,3:30:00,23.23,94.6,8.19,,1,0,0,11.7
5/13/2009,3:45:00,23.23,94.3,8.17,,1,0,0,11.7
5/13/2009,4:00:00,23.23,94.1,8.15,,1,0,0,11.7
5/13/2009,4:15:00,23.23,94.1,8.14,,1,0,0,11.7
5/13/2009,4:30:00,23.23,94.3,8.16,,1,0,0,11.7
5/13/2009,4:45:00,23.23,94.1,8.14,,1,0,0,11.7
5/13/2009,5:00:00,23.23,94,8.13,,1,0,0,11.7
5/13/2009,5:15:00,23.23,94,8.14,,1,0,0,11.7
5/13/2009,5:30:00,23.23,93.8,8.12,,1,0,0,11.7
5/13/2009,5:45:00,23.24,93.7,8.11,,1,0,0,11.7
5/13/2009,6:00:00,23.23,93.7,8.11,,1,0,0,11.7
5/13/2009,6:15:00,23.23,93.6,8.1,,1,0,0,11.7
5/13/2009,6:30:00,23.23,93.6,8.1,,1,0,0,11.7
5/13/2009,6:45:00,23.23,93.4,8.09,,1,0,0,11.7
5/13/2009,7:00:00,23.23,93.5,8.09,,1,0,0,11.7
5/13/2009,7:15:00,23.22,93.5,8.1,,1,0,0,11.7
5/13/2009,7:30:00,23.22,93.4,8.09,,1,0,0,11.7
5/13/2009,7:45:00,23.22,93.8,8.12,,1,0,0,11.7
5/13/2009,8:00:00,23.23,93.7,8.11,,1,0,0,11.6
5/13/2009,8:15:00,23.23,93.8,8.12,,1,0,0,11.6
5/13/2009,8:30:00,23.23,93.9,8.13,,1,0,0,11.6
5/13/2009,8:45:00,23.23,93.8,8.12,,1,0,0,11.6
5/13/2009,9:00:00,23.24,93.7,8.11,,1,0,0,11.6
5/13/2009,9:15:00,23.24,93.9,8.13,,1,0,0,11.6
5/13/2009,9:30:00,23.25,94.3,8.16,,1,0,0,11.6
5/13/2009,9:45:00,23.25,94.3,8.16,,1,0,0,11.6
5/13/2009,10:00:00,23.25,94.5,8.18,,1,0,0,11.6
5/13/2009,10:15:00,23.25,94.7,8.2,,1,0,0,11.6
5/13/2009,10:30:00,23.25,94.7,8.2,,1,0,0,11.6
5/13/2009,10:45:00,23.26,94.8,8.2,,0,0,0,11.6
5/13/2009,11:00:00,23.26,94.7,8.19,,0,0,0,11.6
5/13/2009,11:15:00,23.26,94.6,8.18,,1,0,0,11.6
5/13/2009,11:30:00,23.26,94.6,8.19,,1,0,0,11.6
5/13/2009,11:45:00,23.27,94.7,8.19,,1,0,0,11.6
5/13/2009,12:00:00,23.27,94.6,8.18,,1,0,0,11.6
5/13/2009,12:15:00,23.27,94.6,8.18,,1,0,0,11.6
5/13/2009,12:30:00,23.27,94.4,8.17,,1,0,0,11.6
5/13/2009,12:45:00,23.27,94.5,8.17,,1,0,0,11.6
5/13/2009,13:00:00,23.27,94.4,8.16,,1,0,0,11.6
5/13/2009,13:15:00,23.27,94.5,8.17,,1,0,0,11.6
5/13/2009,13:30:00,23.27,94.2,8.15,,1,0,0,11.6
5/13/2009,13:45:00,23.27,94,8.13,,1,0,0,11.6
5/13/2009,14:00:00,23.27,93.8,8.11,,1,0,0,11.6
5/13/2009,14:15:00,23.27,93.9,8.12,,0,0,0,11.6
5/13/2009,14:30:00,23.27,93.9,8.13,,1,0,0,11.6
5/13/2009,14:45:00,23.27,94.1,8.14,,1,0,0,11.6
5/13/2009,15:00:00,23.27,94,8.13,,1,0,0,11.6
5/13/2009,15:15:00,23.27,94.1,8.14,,1,0,0,11.6
5/13/2009,15:30:00,23.28,94,8.13,,1,0,0,11.6
5/13/2009,15:45:00,23.28,94.2,8.15,,1,0,0,11.6
5/13/2009,16:00:00,23.28,94.2,8.15,,1,0,0,11.6
5/13/2009,16:15:00,23.28,94.3,8.16,,1,0,0,11.6
5/13/2009,16:30:00,23.28,94.2,8.15,,1,0,0,11.6
5/13/2009,16:45:00,23.28,94.3,8.16,,1,0,0,11.6
5/13/2009,17:00:00,23.28,93.8,8.12,,1,0,0,11.6
5/13/2009,17:15:00,23.28,93.9,8.12,,1,0,0,11.6
5/13/2009,17:30:00,23.28,93.9,8.12,,1,0,0,11.6
5/13/2009,17:45:00,23.27,93.8,8.11,,1,0,0,11.6
5/13/2009,18:00:00,23.27,93.7,8.1,,1,0,0,11.6
5/13/2009,18:15:00,23.27,93.6,8.1,,1,0,0,11.6
5/13/2009,18:30:00,23.27,93.5,8.09,,1,0,0,11.5
5/13/2009,18:45:00,23.28,93.6,8.1,,1,0,0,11.6
5/13/2009,19:00:00,23.28,93.7,8.1,,1,0,0,11.6
5/13/2009,19:15:00,23.28,93.9,8.12,,1,0,0,11.5
5/13/2009,19:30:00,23.28,94,8.13,,1,0,0,11.5
5/13/2009,19:45:00,23.28,94,8.13,,1,0,0,11.6
5/13/2009,20:00:00,23.29,94.1,8.13,,1,0,0,11.5
5/13/2009,20:15:00,23.29,94.2,8.15,,1,0,0,11.5
5/13/2009,20:30:00,23.29,94.3,8.15,,1,0,0,11.5
5/13/2009,20:45:00,23.29,94.4,8.16,,1,0,0,11.5
5/13/2009,21:00:00,23.29,94.1,8.13,,1,0,0,11.5
5/13/2009,21:15:00,23.29,94.1,8.14,,1,0,0,11.5
5/13/2009,21:30:00,23.29,94.1,8.13,,1,0,0,11.6
5/13/2009,21:45:00,23.29,94.1,8.13,,1,0,0,11.5
5/13/2009,22:00:00,23.29,94,8.13,,1,0,0,11.5
5/13/2009,22:15:00,23.29,94,8.13,,1,0,0,11.5
5/13/2009,22:30:00,23.29,94,8.13,,1,0,0,11.5
5/13/2009,22:45:00,23.3,93.8,8.11,,1,0,0,11.5
5/13/2009,23:00:00,23.29,93.8,8.11,,1,0,0,11.5
5/13/2009,23:15:00,23.29,93.7,8.1,,1,0,0,11.5
5/13/2009,23:30:00,23.28,93.6,8.09,,1,0,0,11.5
5/13/2009,23:45:00,23.28,93.6,8.09,,1,0,0,11.5
5/14/2009,0:00:00,23.28,93.5,8.09,,1,0,0,11.5
5/14/2009,0:15:00,23.27,93.5,8.09,,1,0,0,11.5
5/14/2009,0:30:00,23.27,93.4,8.08,,1,0,0,11.5
5/14/2009,0:45:00,23.27,93.5,8.09,,1,0,0,11.5
5/14/2009,1:00:00,23.26,93.4,8.08,,1,0,0,11.5
5/14/2009,1:15:00,23.26,93.4,8.08,,1,0,0,11.5
5/14/2009,1:30:00,23.26,93.4,8.08,,1,0,0,11.5
5/14/2009,1:45:00,23.26,93.4,8.08,,1,0,0,11.5
5/14/2009,2:00:00,23.26,93.3,8.07,,1,0,0,11.5
5/14/2009,2:15:00,23.26,93.3,8.08,,1,0,0,11.5
5/14/2009,2:30:00,23.25,93.4,8.08,,1,0,0,11.5
5/14/2009,2:45:00,23.25,93.4,8.08,,1,0,0,11.5
5/14/2009,3:00:00,23.25,93.3,8.07,,1,0,0,11.5
5/14/2009,3:15:00,23.25,93.3,8.07,,1,0,0,11.5
5/14/2009,3:30:00,23.25,93.2,8.07,,1,0,0,11.5
5/14/2009,3:45:00,23.24,93.3,8.07,,1,0,0,11.5
5/14/2009,4:00:00,23.24,93.1,8.05,,1,0,0,11.5
5/14/2009,4:15:00,23.23,93,8.05,,1,0,0,11.5
5/14/2009,4:30:00,23.23,92.9,8.04,,1,0,0,11.4
5/14/2009,4:45:00,23.22,92.8,8.03,,1,0,0,11.5
5/14/2009,5:00:00,23.22,92.9,8.04,,1,0,0,11.5
5/14/2009,5:15:00,23.21,92.9,8.04,,1,0,0,11.4
5/14/2009,5:30:00,23.21,93,8.05,,1,0,0,11.4
5/14/2009,5:45:00,23.21,92.8,8.04,,1,0,0,11.5
5/14/2009,6:00:00,23.21,92.9,8.04,,1,0,0,11.4
5/14/2009,6:15:00,23.2,92.9,8.04,,1,0,0,11.4
5/14/2009,6:30:00,23.2,92.8,8.04,,1,0,0,11.4
5/14/2009,6:45:00,23.2,92.8,8.04,,1,0,0,11.4
5/14/2009,7:00:00,23.19,92.7,8.03,,1,0,0,11.4
5/14/2009,7:15:00,23.19,92.6,8.02,,1,0,0,11.4
5/14/2009,7:30:00,23.18,92.5,8.02,,1,0,0,11.4
5/14/2009,7:45:00,23.18,92.1,7.98,,1,0,0,11.4
5/14/2009,8:00:00,23.17,92.1,7.98,,1,0,0,11.4
5/14/2009,8:15:00,23.17,92.1,7.98,,1,0,0,11.4
5/14/2009,8:30:00,23.16,92.4,8.01,,1,0,0,11.4
5/14/2009,8:45:00,23.17,92.3,8,,1,0,0,11.4
5/14/2009,9:00:00,23.17,92.5,8.01,,1,0,0,11.4
5/14/2009,9:15:00,23.17,92.5,8.01,,1,0,0,11.4
5/14/2009,9:30:00,23.17,92.6,8.02,,1,0,0,11.4
5/14/2009,9:45:00,23.17,92.4,8,,1,0,0,11.4
5/14/2009,10:00:00,23.17,92.2,7.99,,1,0,0,11.4
5/14/2009,10:15:00,23.18,92.4,8,,1,0,0,11.4
5/14/2009,10:30:00,23.18,92.6,8.02,,1,0,0,11.4
5/14/2009,10:45:00,23.18,92.9,8.05,,1,0,0,11.4
5/14/2009,11:00:00,23.19,92.8,8.04,,1,0,0,11.4
5/14/2009,11:15:00,23.19,93.1,8.06,,1,0,0,11.4
5/14/2009,11:30:00,23.2,93,8.06,,1,0,0,11.4
5/14/2009,11:45:00,23.2,92.7,8.03,,1,0,0,11.4
5/14/2009,12:00:00,23.21,92.9,8.05,,1,0,0.1,11.4
5/14/2009,12:15:00,23.21,92.8,8.03,,1,0,0,11.4
5/14/2009,12:30:00,23.21,92.5,8.01,,1,0,0.1,11.4
5/14/2009,12:45:00,23.22,92.3,7.99,,1,0,0.1,11.4
5/14/2009,13:00:00,23.23,92,7.97,,1,0,0,11.4
5/14/2009,13:15:00,23.23,91.7,7.94,,1,0,0,11.4
5/14/2009,13:30:00,23.23,91.4,7.91,,1,0,0.1,11.4
5/14/2009,13:45:00,23.24,91.3,7.91,,1,0,0.1,11.4
5/14/2009,14:00:00,23.25,91.5,7.92,,1,0,0.1,11.4
5/14/2009,14:15:00,23.25,91.6,7.93,,1,0,0.1,11.4
5/14/2009,14:30:00,23.26,91.7,7.93,,1,0,0.1,11.4
5/14/2009,14:45:00,23.26,91.8,7.94,,1,0,0.1,11.4
5/14/2009,15:00:00,23.27,91.7,7.93,,1,0,0,11.4
5/14/2009,15:15:00,23.28,91.6,7.92,,1,0,0,11.4
5/14/2009,15:30:00,23.28,91.3,7.9,,1,0,0.1,11.4
5/14/2009,15:45:00,23.29,91.2,7.89,,1,0,0,11.4
5/14/2009,16:00:00,23.3,91.2,7.89,,1,0,0,11.4
5/14/2009,16:15:00,23.3,91.2,7.88,,1,0,0,11.4
5/14/2009,16:30:00,23.31,91.2,7.88,,1,0,0,11.4
5/14/2009,16:45:00,23.32,91,7.86,,1,0,0,11.4
5/14/2009,17:00:00,23.32,91,7.86,,1,0,0,11.4
5/14/2009,17:15:00,23.33,91,7.86,,1,0,0,11.4
5/14/2009,17:30:00,23.34,90.9,7.85,,1,0,0,11.4
5/14/2009,17:45:00,23.35,90.9,7.85,,1,0,0,11.4
5/14/2009,18:00:00,23.35,90.9,7.85,,1,0,0,11.4
5/14/2009,18:15:00,23.36,91.1,7.87,,1,0,0.2,11.4
5/14/2009,18:30:00,23.37,91.2,7.87,,1,0,0,11.4
5/14/2009,18:45:00,23.38,91.4,7.89,,1,0,0,11.4
5/14/2009,19:00:00,23.38,91.6,7.91,,1,0,0,11.4
5/14/2009,19:15:00,23.38,92,7.94,,1,0,0,11.4
5/14/2009,19:30:00,23.39,92.6,7.99,,1,0,0,11.4
5/14/2009,19:45:00,23.39,92.8,8.01,,1,0,0,11.4
5/14/2009,20:00:00,23.39,93.6,8.08,,1,0,0,11.4
5/14/2009,20:15:00,23.39,94.4,8.15,,1,0,0,11.4
5/14/2009,20:30:00,23.39,94.5,8.15,,1,0,0,11.4
5/14/2009,20:45:00,23.39,94.4,8.14,,1,0,0,11.4
5/14/2009,21:00:00,23.39,94,8.11,,1,0,0.1,11.4
5/14/2009,21:15:00,23.38,93.4,8.06,,1,0,0,11.4
5/14/2009,21:30:00,23.38,93.3,8.06,,1,0,0,11.4
5/14/2009,21:45:00,23.38,93.6,8.08,,1,0,0,11.4
5/14/2009,22:00:00,23.37,93.8,8.1,,1,0,0.1,11.4
5/14/2009,22:15:00,23.37,93.7,8.09,,1,0,0,11.4
5/14/2009,22:30:00,23.36,93.8,8.1,,1,0,0,11.4
5/14/2009,22:45:00,23.36,93.5,8.08,,1,0,0,11.4
5/14/2009,23:00:00,23.35,93.6,8.09,,1,0,0,11.4
5/14/2009,23:15:00,23.34,93.5,8.08,,1,0,0,11.4
5/14/2009,23:30:00,23.34,93.5,8.08,,1,0,0,11.4
5/14/2009,23:45:00,23.34,93.4,8.07,,1,0,0,11.4
5/15/2009,0:00:00,23.33,93.2,8.05,,1,0,0.1,11.4
5/15/2009,0:15:00,23.32,93.2,8.05,,1,0,0,11.4
5/15/2009,0:30:00,23.32,92.8,8.02,,1,0,0,11.4
5/15/2009,0:45:00,23.32,92.8,8.02,,1,0,0,11.4
5/15/2009,1:00:00,23.31,92.8,8.02,,1,0,0,11.4
5/15/2009,1:15:00,23.3,92.7,8.01,,1,0,0,11.4
5/15/2009,1:30:00,23.3,92.7,8.02,,1,0,0,11.4
5/15/2009,1:45:00,23.29,92.6,8,,1,0,0,11.4
5/15/2009,2:00:00,23.29,92.5,8,,1,0,0,11.4
5/15/2009,2:15:00,23.28,92.5,8,,1,0,0,11.4
5/15/2009,2:30:00,23.28,92.5,8,,1,0,0,11.4
5/15/2009,2:45:00,23.27,92.4,7.99,,1,0,0,11.4
5/15/2009,3:00:00,23.27,92.3,7.99,,1,0,0,11.4
5/15/2009,3:15:00,23.26,92.1,7.97,,1,0,0,11.4
5/15/2009,3:30:00,23.26,92.1,7.97,,1,0,0,11.4
5/15/2009,3:45:00,23.25,92,7.96,,1,0,0,11.4
5/15/2009,4:00:00,23.24,92,7.96,,1,0,0,11.4
5/15/2009,4:15:00,23.24,91.8,7.95,,1,0,0,11.4
5/15/2009,4:30:00,23.23,91.8,7.94,,1,0,0,11.4
5/15/2009,4:45:00,23.22,91.7,7.94,,1,0,0,11.4
5/15/2009,5:00:00,23.21,91.7,7.94,,1,0,0,11.4
5/15/2009,5:15:00,23.2,91.8,7.95,,1,0,0,11.4
5/15/2009,5:30:00,23.19,91.8,7.95,,1,0,0,11.4
5/15/2009,5:45:00,23.18,91.8,7.96,,0,0,0,11.4
5/15/2009,6:00:00,23.17,91.8,7.96,,1,0,0.1,11.4
5/15/2009,6:15:00,23.16,91.9,7.96,,1,0,0,11.4
5/15/2009,6:30:00,23.15,92,7.97,,1,0,0,11.4
5/15/2009,6:45:00,23.14,91.9,7.97,,1,0,0,11.4
5/15/2009,7:00:00,23.13,91.9,7.97,,1,0,0,11.4
5/15/2009,7:15:00,23.12,91.8,7.96,,1,0,0,11.4
5/15/2009,7:30:00,23.11,92,7.98,,1,0,0,11.4
5/15/2009,7:45:00,23.1,91.7,7.96,,1,0,0,11.4
5/15/2009,8:00:00,23.09,92,7.98,,1,0,0.1,11.4
5/15/2009,8:15:00,23.08,92.1,7.99,,1,0,0,11.4
5/15/2009,8:30:00,23.07,91.7,7.96,,1,0,0,11.4
5/15/2009,8:45:00,23.07,91.9,7.98,,1,0,0.1,11.4
5/15/2009,9:00:00,23.06,91.8,7.97,,1,0,0.1,11.4
5/15/2009,9:15:00,23.05,91.7,7.96,,1,0,0.1,11.4
5/15/2009,9:30:00,23.05,91.7,7.97,,1,0,0.1,11.4
5/15/2009,9:45:00,23.05,91.9,7.98,,1,0,0.1,11.4
5/15/2009,10:00:00,23.04,91.8,7.98,,1,0,0.1,11.4
5/15/2009,10:15:00,23.04,91.9,7.99,,1,0,0.1,11.4
5/15/2009,10:30:00,23.04,91.8,7.98,,1,0,0.2,11.4
5/15/2009,10:45:00,23.04,91.8,7.97,,1,0,0.3,11.4
