Date,Time,Temp,LDO%,LDO,PAR,PAR,SpCond,TurbSC,IBatt
5/12/2009,21:45:00,19.51,96,8.93,,1,14,1856,11.9
5/12/2009,22:00:00,19.66,95.8,8.89,,2,14,1862,11.9
5/12/2009,22:15:00,19.8,95.8,8.86,,2,14,1877,11.9
5/12/2009,22:30:00,19.94,95.8,8.84,,1,14,1882,11.9
5/12/2009,22:45:00,20.06,95.9,8.83,,2,14,1887,11.8
5/12/2009,23:00:00,20.19,95.8,8.79,,1,14,1891,11.9
5/12/2009,23:15:00,20.31,96,8.79,,2,14,1897,11.8
5/12/2009,23:30:00,20.42,95.9,8.76,,2,14,1903,11.8
5/12/2009,23:45:00,20.53,95.9,8.74,,2,14,1910,11.8
5/13/2009,0:00:00,20.64,96,8.73,,1,14,1913,11.8
5/13/2009,0:15:00,20.74,95.7,8.69,,2,14,1918,11.8
5/13/2009,0:30:00,20.84,95.8,8.68,,2,14,1929,11.8
5/13/2009,0:45:00,20.94,96,8.68,,2,14,1937,11.8
5/13/2009,1:00:00,21.03,95.8,8.65,,2,14,1943,11.8
5/13/2009,1:15:00,21.11,95.8,8.63,,2,14,1950,11.8
5/13/2009,1:30:00,21.2,95.6,8.6,,2,14,1960,11.8
5/13/2009,1:45:00,21.28,95.7,8.6,,2,14,1966,11.8
5/13/2009,2:00:00,21.35,95.6,8.58,,2,14,1975,11.8
5/13/2009,2:15:00,21.43,95.5,8.55,,2,14,1982,11.8
5/13/2009,2:30:00,21.5,95.5,8.54,,2,14,1986,11.8
5/13/2009,2:45:00,21.57,95.6,8.54,,2,15,1987,11.8
5/13/2009,3:00:00,21.64,95.4,8.52,,2,14,1991,11.8
5/13/2009,3:15:00,21.7,95.2,8.48,,2,14,1994,11.8
5/13/2009,3:30:00,21.76,95.3,8.48,,2,15,2000,11.8
5/13/2009,3:45:00,21.81,95,8.45,,1,15,2010,11.8
5/13/2009,4:00:00,21.87,94.9,8.43,,2,15,2006,11.8
5/13/2009,4:15:00,21.93,94.8,8.42,,2,15,2019,11.8
5/13/2009,4:30:00,21.98,94.7,8.4,,2,15,1195,11.8
5/13/2009,4:45:00,22.03,94.8,8.39,,2,15,1132,11.8
5/13/2009,5:00:00,22.07,94.5,8.36,,2,15,1120,11.8
5/13/2009,5:15:00,22.12,94.5,8.35,,1,15,1123,11.8
5/13/2009,5:30:00,22.17,94.3,8.33,,2,15,1123,11.8
5/13/2009,5:45:00,22.21,94.2,8.31,,2,15,1114,11.8
5/13/2009,6:00:00,22.24,94.2,8.31,,2,15,1116,11.8
5/13/2009,6:15:00,22.28,94.3,8.31,,1,15,1113,11.8
5/13/2009,6:30:00,22.32,94.2,8.29,,2,15,1120,11.8
5/13/2009,6:45:00,22.35,94.1,8.28,,1,15,1120,11.8
5/13/2009,7:00:00,22.38,94,8.26,,2,15,1126,11.8
5/13/2009,7:15:00,22.41,93.5,8.22,,2,15,1136,11.8
5/13/2009,7:30:00,22.44,93.3,8.2,,2,15,1141,11.8
5/13/2009,7:45:00,22.47,93.2,8.19,,2,15,1145,11.8
5/13/2009,8:00:00,22.5,92.9,8.15,,1,15,1155,11.8
5/13/2009,8:15:00,22.53,92.7,8.13,,2,15,1157,11.8
5/13/2009,8:30:00,22.56,92.5,8.11,,1,15,1164,11.8
5/13/2009,8:45:00,22.59,92.2,8.08,,1,15,1174,11.8
5/13/2009,9:00:00,22.62,92.1,8.07,,1,15,1179,11.8
5/13/2009,9:15:00,22.65,91.8,8.03,,2,15,1187,11.8
5/13/2009,9:30:00,22.67,91.9,8.04,,2,15,1191,11.8
5/13/2009,9:45:00,22.7,91.7,8.01,,2,15,1206,11.8
5/13/2009,10:00:00,22.72,91.4,7.99,,2,15,1215,11.8
5/13/2009,10:15:00,22.74,91.4,7.99,,2,16,1224,11.8
5/13/2009,10:30:00,22.77,91.4,7.98,,1,16,1239,11.8
5/13/2009,10:45:00,22.79,91.1,7.95,,2,16,1242,11.8
5/13/2009,11:00:00,22.81,91,7.94,,2,16,1286,11.8
5/13/2009,11:15:00,22.83,90.8,7.92,,2,16,1294,11.8
5/13/2009,11:30:00,22.85,90.8,7.91,,2,16,1306,11.8
5/13/2009,11:45:00,22.87,90.5,7.89,,2,16,1314,11.8
5/13/2009,12:00:00,22.88,90.5,7.88,,2,16,1330,11.8
5/13/2009,12:15:00,22.9,90.6,7.89,,2,16,1340,11.8
5/13/2009,12:30:00,22.92,90.5,7.88,,2,16,1345,11.8
5/13/2009,12:45:00,22.93,90.3,7.87,,2,16,1349,11.8
5/13/2009,13:00:00,22.94,90.5,7.88,,1,16,1357,11.8
5/13/2009,13:15:00,22.95,90.3,7.86,,2,16,1367,11.8
5/13/2009,13:30:00,22.97,90.2,7.85,,2,16,1374,11.8
5/13/2009,13:45:00,22.98,90.4,7.86,,2,16,1380,11.8
5/13/2009,14:00:00,22.99,90.5,7.87,,2,16,1384,11.8
5/13/2009,14:15:00,23,90.3,7.85,,2,16,1357,11.8
5/13/2009,14:30:00,23.01,90.3,7.85,,2,16,1366,11.8
5/13/2009,14:45:00,23.03,90,7.82,,2,16,1368,11.8
5/13/2009,15:00:00,23.04,89.7,7.79,,2,17,1369,11.8
5/13/2009,15:15:00,23.05,89.5,7.78,,1,17,1389,11.8
5/13/2009,15:30:00,23.06,89.5,7.77,,1,17,1382,11.8
5/13/2009,15:45:00,23.07,89.5,7.77,,2,17,1395,11.8
5/13/2009,16:00:00,23.08,89.7,7.79,,2,17,1436,11.8
5/13/2009,16:15:00,23.09,90,7.81,,2,17,1446,11.8
5/13/2009,16:30:00,23.1,90.5,7.86,,2,17,1450,11.8
5/13/2009,16:45:00,23.1,90.8,7.88,,2,17,1460,11.8
5/13/2009,17:00:00,23.11,91.1,7.9,,1,17,1456,11.8
5/13/2009,17:15:00,23.11,91.4,7.92,,2,17,1464,11.8
5/13/2009,17:30:00,23.12,91.4,7.93,,2,17,1470,11.8
5/13/2009,17:45:00,23.13,91.4,7.93,,2,17,1478,11.7
5/13/2009,18:00:00,23.13,91.3,7.92,,2,17,1486,11.7
5/13/2009,18:15:00,23.14,91.3,7.92,,2,17,1492,11.7
5/13/2009,18:30:00,23.14,91.3,7.92,,2,17,1499,11.7
5/13/2009,18:45:00,23.15,91.3,7.91,,1,17,1502,11.7
5/13/2009,19:00:00,23.16,91.2,7.9,,1,17,1507,11.7
5/13/2009,19:15:00,23.17,91.2,7.91,,2,17,1512,11.7
5/13/2009,19:30:00,23.17,91,7.89,,2,17,1532,11.8
5/13/2009,19:45:00,23.18,91.1,7.89,,2,18,1528,11.7
5/13/2009,20:00:00,23.19,91,7.88,,2,18,1529,11.7
5/13/2009,20:15:00,23.19,91,7.88,,2,18,1535,11.7
5/13/2009,20:30:00,23.19,91,7.89,,2,18,1540,11.7
5/13/2009,20:45:00,23.2,91,7.88,,2,18,1542,11.7
5/13/2009,21:00:00,23.2,91.2,7.9,,2,18,1549,11.7
5/13/2009,21:15:00,23.21,91.2,7.9,,2,18,1551,11.7
5/13/2009,21:30:00,23.21,91.2,7.9,,2,18,1557,11.7
5/13/2009,21:45:00,23.22,91.4,7.91,,2,18,1558,11.7
5/13/2009,22:00:00,23.22,91.2,7.9,,2,18,1513,11.7
5/13/2009,22:15:00,23.22,91.1,7.89,,2,18,1337,11.7
5/13/2009,22:30:00,23.23,91.2,7.9,,2,18,1179,11.7
5/13/2009,22:45:00,23.23,91.1,7.89,,2,18,1098,11.7
5/13/2009,23:00:00,23.23,91.1,7.89,,2,18,1070,11.7
5/13/2009,23:15:00,23.23,91.4,7.91,,2,18,1066,11.7
5/13/2009,23:30:00,23.23,91.4,7.91,,2,19,1063,11.7
5/13/2009,23:45:00,23.23,91.2,7.89,,2,19,1052,11.7
5/14/2009,0:00:00,23.23,91.4,7.91,,2,19,1041,11.7
5/14/2009,0:15:00,23.23,91.4,7.91,,1,19,1045,11.7
5/14/2009,0:30:00,23.23,91.2,7.9,,1,19,1055,11.7
5/14/2009,0:45:00,23.23,91.2,7.89,,1,19,1053,11.7
5/14/2009,1:00:00,23.23,91.3,7.9,,2,19,1052,11.7
5/14/2009,1:15:00,23.23,91.2,7.89,,2,19,1052,11.7
5/14/2009,1:30:00,23.23,91.2,7.89,,2,19,1057,11.7
5/14/2009,1:45:00,23.23,91.3,7.9,,2,19,1055,11.7
5/14/2009,2:00:00,23.23,91.3,7.9,,2,19,1061,11.7
5/14/2009,2:15:00,23.23,91.3,7.9,,2,19,1053,11.7
5/14/2009,2:30:00,23.23,91.2,7.89,,2,19,1056,11.7
5/14/2009,2:45:00,23.23,91.2,7.89,,2,19,1060,11.7
5/14/2009,3:00:00,23.22,91.2,7.9,,1,19,1053,11.7
5/14/2009,3:15:00,23.22,91.3,7.9,,2,19,1056,11.6
5/14/2009,3:30:00,23.22,91.3,7.9,,2,19,1053,11.7
5/14/2009,3:45:00,23.22,91.6,7.93,,2,19,1058,11.6
5/14/2009,4:00:00,23.21,91.5,7.92,,2,19,1064,11.7
5/14/2009,4:15:00,23.21,91.6,7.93,,2,19,1058,11.7
5/14/2009,4:30:00,23.2,91.5,7.92,,2,20,1071,11.7
5/14/2009,4:45:00,23.2,91.6,7.93,,2,20,1070,11.7
5/14/2009,5:00:00,23.2,91.5,7.92,,2,20,1077,11.7
5/14/2009,5:15:00,23.19,91.5,7.92,,2,20,1082,11.7
5/14/2009,5:30:00,23.19,91.5,7.93,,2,20,1085,11.6
5/14/2009,5:45:00,23.19,91.5,7.93,,2,20,1093,11.6
5/14/2009,6:00:00,23.19,91.4,7.92,,2,20,1084,11.6
5/14/2009,6:15:00,23.19,91.4,7.92,,2,20,1096,11.6
5/14/2009,6:30:00,23.18,91.3,7.91,,2,20,1104,11.6
5/14/2009,6:45:00,23.18,91.4,7.92,,2,20,1109,11.7
5/14/2009,7:00:00,23.18,91.5,7.93,,2,20,1115,11.6
5/14/2009,7:15:00,23.17,91.4,7.92,,2,20,1108,11.6
5/14/2009,7:30:00,23.17,91.6,7.94,,1,20,1123,11.6
5/14/2009,7:45:00,23.17,91.7,7.95,,2,20,1133,11.6
5/14/2009,8:00:00,23.16,91.6,7.94,,2,20,1152,11.6
5/14/2009,8:15:00,23.16,91.6,7.94,,2,20,1168,11.6
5/14/2009,8:30:00,23.16,91.5,7.93,,2,20,1170,11.6
5/14/2009,8:45:00,23.16,91.2,7.91,,2,20,1164,11.6
5/14/2009,9:00:00,23.16,91.3,7.91,,2,21,1184,11.6
5/14/2009,9:15:00,23.16,91.1,7.9,,2,21,1196,11.6
5/14/2009,9:30:00,23.16,91.2,7.91,,2,21,1177,11.6
5/14/2009,9:45:00,23.16,91.1,7.9,,2,21,1173,11.6
5/14/2009,10:00:00,23.16,91.3,7.91,,2,21,1172,11.6
5/14/2009,10:15:00,23.17,91.3,7.91,,2,21,1185,11.6
5/14/2009,10:30:00,23.17,91.3,7.91,,2,21,1191,11.6
5/14/2009,10:45:00,23.17,91.1,7.89,,2,21,1201,11.6
5/14/2009,11:00:00,23.18,91.3,7.91,,2,21,1223,11.6
5/14/2009,11:15:00,23.18,91.3,7.91,,2,21,1233,11.6
5/14/2009,11:30:00,23.19,91.1,7.9,,2,21,1245,11.6
5/14/2009,11:45:00,23.19,91,7.88,,2,21,1257,11.6
5/14/2009,12:00:00,23.2,91.1,7.89,,2,21,1281,11.6
5/14/2009,12:15:00,23.2,91.1,7.89,,2,21,1285,11.6
5/14/2009,12:30:00,23.21,91.1,7.89,,2,21,1292,11.6
5/14/2009,12:45:00,23.21,91.2,7.9,,2,21,1304,11.6
5/14/2009,13:00:00,23.21,91.2,7.89,,2,21,1306,11.6
5/14/2009,13:15:00,23.22,91.1,7.88,,2,21,1317,11.6
5/14/2009,13:30:00,23.22,91.1,7.88,,2,21,1323,11.6
5/14/2009,13:45:00,23.23,91.1,7.88,,2,21,1335,11.6
5/14/2009,14:00:00,23.23,91.2,7.89,,2,22,1339,11.6
5/14/2009,14:15:00,23.24,90.8,7.86,,2,22,1350,11.6
5/14/2009,14:30:00,23.24,91,7.88,,2,22,1359,11.6
5/14/2009,14:45:00,23.24,91,7.88,,2,22,1370,11.5
5/14/2009,15:00:00,23.25,91,7.87,,2,22,1374,11.6
5/14/2009,15:15:00,23.26,91.1,7.88,,1,22,1381,11.6
5/14/2009,15:30:00,23.26,91.1,7.88,,2,22,1384,11.6
5/14/2009,15:45:00,23.27,91,7.87,,1,22,1394,11.6
5/14/2009,16:00:00,23.27,90.8,7.86,,2,22,1399,11.6
5/14/2009,16:15:00,23.28,90.4,7.81,,2,22,1421,11.6
5/14/2009,16:30:00,23.29,90,7.78,,1,22,1426,11.5
5/14/2009,16:45:00,23.3,89.9,7.77,,2,22,1439,11.5
5/14/2009,17:00:00,23.3,89.8,7.76,,2,22,1441,11.5
5/14/2009,17:15:00,23.31,89.7,7.75,,2,22,1449,11.5
5/14/2009,17:30:00,23.32,89.6,7.74,,2,22,1454,11.5
5/14/2009,17:45:00,23.32,89.6,7.74,,2,22,1460,11.5
5/14/2009,18:00:00,23.33,89.7,7.75,,2,22,1461,11.5
5/14/2009,18:15:00,23.33,89.7,7.75,,2,22,1468,11.5
5/14/2009,18:30:00,23.34,90,7.77,,2,22,1478,11.5
5/14/2009,18:45:00,23.35,90.1,7.78,,2,23,1483,11.5
5/14/2009,19:00:00,23.35,90.4,7.81,,2,23,1489,11.5
5/14/2009,19:15:00,23.35,90.3,7.8,,2,23,1494,11.5
5/14/2009,19:30:00,23.36,90.7,7.83,,2,23,1499,11.5
5/14/2009,19:45:00,23.36,90.6,7.82,,2,23,1502,11.5
5/14/2009,20:00:00,23.36,90.4,7.81,,2,23,1513,11.5
5/14/2009,20:15:00,23.37,90.6,7.83,,2,23,1517,11.5
5/14/2009,20:30:00,23.36,90.6,7.82,,2,23,1521,11.5
5/14/2009,20:45:00,23.36,90.7,7.83,,1,23,1526,11.5
5/14/2009,21:00:00,23.36,90.8,7.84,,1,23,1528,11.5
5/14/2009,21:15:00,23.36,90.9,7.85,,2,23,1544,11.5
5/14/2009,21:30:00,23.35,90.8,7.84,,2,23,1539,11.5
5/14/2009,21:45:00,23.35,90.8,7.84,,2,23,1546,11.5
5/14/2009,22:00:00,23.35,90.7,7.84,,2,23,1533,11.5
5/14/2009,22:15:00,23.34,90.9,7.85,,2,23,1537,11.5
5/14/2009,22:30:00,23.34,90.9,7.85,,2,23,1537,11.5
5/14/2009,22:45:00,23.34,90.9,7.86,,2,23,1543,11.5
5/14/2009,23:00:00,23.33,90.8,7.85,,2,24,1551,11.5
5/14/2009,23:15:00,23.33,90.8,7.85,,2,24,1549,11.5
5/14/2009,23:30:00,23.32,91,7.86,,1,24,1555,11.5
5/14/2009,23:45:00,23.32,90.9,7.86,,1,24,1558,11.5
5/15/2009,0:00:00,23.32,91,7.87,,2,24,1568,11.5
5/15/2009,0:15:00,23.31,91.2,7.88,,2,24,1567,11.5
5/15/2009,0:30:00,23.3,91.1,7.88,,2,24,1581,11.5
5/15/2009,0:45:00,23.3,91.3,7.89,,2,24,1590,11.5
5/15/2009,1:00:00,23.3,91.1,7.87,,2,24,1590,11.4
5/15/2009,1:15:00,23.3,91.2,7.88,,2,24,1575,11.4
5/15/2009,1:30:00,23.29,91.1,7.88,,1,24,1590,11.4
5/15/2009,1:45:00,23.29,91.2,7.89,,2,24,1602,11.5
5/15/2009,2:00:00,23.28,91.2,7.88,,2,24,1493,11.4
5/15/2009,2:15:00,23.28,91.4,7.9,,2,24,1371,11.4
5/15/2009,2:30:00,23.27,91.3,7.9,,2,24,1348,11.4
5/15/2009,2:45:00,23.27,91.3,7.89,,1,24,1289,11.4
5/15/2009,3:00:00,23.26,91.2,7.89,,2,24,1264,11.4
5/15/2009,3:15:00,23.26,91.1,7.88,,2,24,1257,11.4
5/15/2009,3:30:00,23.25,91.2,7.89,,1,24,1266,11.4
5/15/2009,3:45:00,23.25,91.3,7.9,,1,24,1253,11.4
5/15/2009,4:00:00,23.24,91.3,7.9,,2,25,1273,11.4
5/15/2009,4:15:00,23.23,91.4,7.91,,2,24,1252,11.4
5/15/2009,4:30:00,23.23,91.5,7.92,,2,24,1244,11.4
5/15/2009,4:45:00,23.22,91.5,7.92,,2,24,1232,11.4
5/15/2009,5:00:00,23.21,91.5,7.93,,2,24,1229,11.4
5/15/2009,5:15:00,23.2,91.5,7.92,,2,25,1214,11.4
5/15/2009,5:30:00,23.19,91.4,7.92,,1,25,1273,11.4
5/15/2009,5:45:00,23.18,91.7,7.94,,2,25,1193,11.4
5/15/2009,6:00:00,23.17,91.6,7.94,,2,25,1189,11.4
5/15/2009,6:15:00,23.16,91.7,7.95,,2,25,1181,11.4
5/15/2009,6:30:00,23.14,91.6,7.94,,2,25,1173,11.4
5/15/2009,6:45:00,23.14,91.5,7.93,,1,25,1179,11.4
5/15/2009,7:00:00,23.12,91.7,7.95,,2,25,1168,11.4
5/15/2009,7:15:00,23.12,91.6,7.95,,1,25,1178,11.4
5/15/2009,7:30:00,23.11,91.5,7.94,,2,25,1185,11.4
5/15/2009,7:45:00,23.1,91.7,7.96,,1,25,1185,11.4
5/15/2009,8:00:00,23.09,91.7,7.96,,1,25,1192,11.4
5/15/2009,8:15:00,23.08,91.5,7.94,,2,25,1200,11.4
5/15/2009,8:30:00,23.08,91.6,7.95,,2,25,1211,11.4
5/15/2009,8:45:00,23.07,91.7,7.97,,2,25,1224,11.4
5/15/2009,9:00:00,23.07,91.6,7.95,,2,26,1246,11.4
5/15/2009,9:15:00,23.06,91.5,7.95,,1,25,1295,11.4
5/15/2009,9:30:00,23.06,91.4,7.94,,2,25,1246,11.4
5/15/2009,9:45:00,23.06,91.4,7.94,,2,26,1252,11.4
5/15/2009,10:00:00,23.06,91.4,7.93,,2,26,1307,11.4
5/15/2009,10:15:00,23.05,91.5,7.95,,2,26,1281,11.4
5/15/2009,10:30:00,23.05,91.3,7.93,,2,26,1277,11.4
5/15/2009,10:45:00,23.05,91.4,7.94,,2,26,1310,11.4
5/15/2009,11:00:00,23.05,91.6,7.95,,2,26,1343,11.4
5/15/2009,11:15:00,23.04,91.5,7.95,,2,26,1346,11.4
5/15/2009,11:30:00,23.04,91.7,7.96,,2,26,1359,11.4
5/15/2009,11:45:00,23.03,91.7,7.97,,2,26,1368,11.4
5/15/2009,12:00:00,23.03,91.7,7.97,,2,26,1377,11.4
5/15/2009,12:15:00,23.02,91.3,7.94,,2,26,1389,11.4
5/15/2009,12:30:00,23.02,91.5,7.96,,1,26,1402,11.4
5/15/2009,12:45:00,23.01,91.5,7.95,,2,26,1404,11.4
5/15/2009,13:00:00,23.01,91.6,7.96,,1,26,1424,11.4
5/15/2009,13:15:00,23.01,91.4,7.95,,2,26,1426,11.4
5/15/2009,13:30:00,23,91.6,7.96,,2,26,1429,11.4
5/15/2009,13:45:00,23,91.5,7.95,,2,26,1445,11.4
5/15/2009,14:00:00,23,91.5,7.96,,1,26,1431,11.4
5/15/2009,14:15:00,23,91.4,7.94,,2,26,1440,11.4
5/15/2009,14:30:00,23,91.3,7.94,,2,26,1453,11.4
5/15/2009,14:45:00,23,91.3,7.94,,2,27,1466,11.4
5/15/2009,15:00:00,23,91.2,7.93,,2,27,1473,11.4
5/15/2009,15:15:00,23,91.3,7.94,,2,27,1481,11.4
5/15/2009,15:30:00,23,91.2,7.93,,2,27,1495,11.4
5/15/2009,15:45:00,23,91.2,7.93,,2,27,1506,11.4
5/15/2009,16:00:00,22.99,91.4,7.94,,2,27,1493,11.4
5/15/2009,16:15:00,23,91.1,7.92,,2,27,1528,11.4
5/15/2009,16:30:00,23,91.2,7.93,,2,27,1520,11.4
5/15/2009,16:45:00,23,91.1,7.92,,2,27,1537,11.4
5/15/2009,17:00:00,23,91,7.91,,2,27,1524,11.4
5/15/2009,17:15:00,23,91.2,7.93,,1,27,1544,11.4
5/15/2009,17:30:00,23,91.2,7.93,,2,27,1548,11.4
5/15/2009,17:45:00,23,91.1,7.92,,2,27,1560,11.4
5/15/2009,18:00:00,23,91.2,7.93,,1,27,1517,11.4
5/15/2009,18:15:00,23,91.2,7.93,,2,27,1533,11.4
5/15/2009,18:30:00,23,91.2,7.93,,2,27,1542,11.4
5/15/2009,18:45:00,23,91.1,7.92,,2,27,1559,11.4
5/15/2009,19:00:00,23,91.1,7.92,,2,27,1578,11.4
5/15/2009,19:15:00,23,91.1,7.92,,2,27,1568,11.4
5/15/2009,19:30:00,23,91,7.91,,2,27,1575,11.4
5/15/2009,19:45:00,23,91.1,7.92,,2,27,1597,11.4
5/15/2009,20:00:00,23,91.1,7.92,,2,27,1649,11.4
5/15/2009,20:15:00,23,91.1,7.92,,2,28,1635,11.4
5/15/2009,20:30:00,23,91.3,7.93,,2,28,1656,11.4
5/15/2009,20:45:00,23,91.3,7.94,,2,28,1690,11.4
5/15/2009,21:00:00,22.99,91.2,7.93,,1,28,1682,11.4
5/15/2009,21:15:00,22.99,91.1,7.92,,2,28,1684,11.4
5/15/2009,21:30:00,22.99,91.2,7.93,,2,28,1669,11.4
5/15/2009,21:45:00,22.99,91.2,7.93,,2,28,1677,11.4
5/15/2009,22:00:00,22.99,91.3,7.94,,1,28,1694,11.4
5/15/2009,22:15:00,22.99,91.2,7.93,,2,28,1722,11.4
5/15/2009,22:30:00,22.99,91,7.92,,1,28,1718,11.4
5/15/2009,22:45:00,22.99,91,7.91,,2,28,1744,11.4
5/15/2009,23:00:00,22.99,90.9,7.91,,2,28,1777,11.4
5/15/2009,23:15:00,22.98,91,7.92,,2,28,1773,11.4
5/15/2009,23:30:00,22.99,91.1,7.92,,2,28,1770,11.4
5/15/2009,23:45:00,22.98,91.1,7.92,,2,28,1754,11.4
5/16/2009,0:00:00,22.98,91.3,7.94,,2,28,1709,11.4
5/16/2009,0:15:00,22.97,91.3,7.94,,2,28,1705,11.4
5/16/2009,0:30:00,22.97,91.5,7.96,,2,28,1706,11.4
5/16/2009,0:45:00,22.96,91.4,7.95,,2,28,1703,11.4
5/16/2009,1:00:00,22.96,91.2,7.94,,2,28,1610,11.4
5/16/2009,1:15:00,22.96,91.3,7.94,,2,28,1608,11.4
5/16/2009,1:30:00,22.95,91.1,7.93,,2,28,1595,11.4
5/16/2009,1:45:00,22.96,91,7.92,,1,29,1473,11.4
5/16/2009,2:00:00,22.96,90.9,7.91,,2,29,1440,11.4
5/16/2009,2:15:00,22.96,91,7.91,,2,29,1417,11.4
5/16/2009,2:30:00,22.97,90.9,7.91,,2,28,1420,11.4
5/16/2009,2:45:00,22.97,90.8,7.9,,2,29,1421,11.4
5/16/2009,3:00:00,22.98,90.8,7.89,,1,29,1386,11.4
5/16/2009,3:15:00,22.98,90.7,7.88,,2,29,1381,11.4
5/16/2009,3:30:00,22.98,90.6,7.88,,2,29,1389,11.4
5/16/2009,3:45:00,22.99,90.6,7.88,,2,29,1378,11.4
5/16/2009,4:00:00,22.99,90.9,7.9,,2,29,1375,11.4
5/16/2009,4:15:00,22.99,91,7.91,,2,29,1366,11.4
5/16/2009,4:30:00,22.99,90.9,7.9,,1,29,1381,11.4
5/16/2009,4:45:00,22.99,91,7.92,,2,29,1395,11.4
5/16/2009,5:00:00,22.99,90.8,7.89,,2,29,1390,11.4
5/16/2009,5:15:00,22.99,91.1,7.92,,1,29,1396,11.4
5/16/2009,5:30:00,22.99,91.1,7.92,,2,29,1401,11.4
5/16/2009,5:45:00,22.99,90.9,7.91,,2,29,1416,11.4
5/16/2009,6:00:00,22.99,90.9,7.91,,1,29,1410,11.4
5/16/2009,6:15:00,22.99,90.9,7.91,,2,30,1419,11.4
5/16/2009,6:30:00,22.99,91.2,7.93,,1,29,1408,11.4
5/16/2009,6:45:00,22.98,91.2,7.93,,1,30,1387,11.3
5/16/2009,7:00:00,22.98,91.2,7.93,,2,30,1379,11.3
5/16/2009,7:15:00,22.98,91.1,7.92,,1,30,1378,11.4
5/16/2009,7:30:00,22.98,91,7.92,,2,30,1370,11.4
5/16/2009,7:45:00,22.98,91.2,7.94,,2,30,1376,11.3
5/16/2009,8:00:00,22.98,91.2,7.93,,2,30,1375,11.3
5/16/2009,8:15:00,22.97,91.2,7.93,,2,30,1391,11.3
5/16/2009,8:30:00,22.97,91.2,7.94,,2,30,1379,11.4
5/16/2009,8:45:00,22.97,91.2,7.93,,2,30,1403,11.3
5/16/2009,9:00:00,22.97,91.2,7.93,,2,30,1395,11.3
5/16/2009,9:15:00,22.97,91.2,7.93,,2,30,1417,11.4
5/16/2009,9:30:00,22.97,91.1,7.93,,2,30,1429,11.4
5/16/2009,9:45:00,22.96,91.1,7.93,,2,30,1466,11.3
5/16/2009,10:00:00,22.97,91,7.91,,2,30,1482,11.3
5/16/2009,10:15:00,22.96,91,7.92,,2,30,1527,11.3
